Site,Name,Lat,Lon,Start,End,Years, %,AWS
3085,MOUNT JOWLAENGA,-17.4311,123.0389,Dec 1992,May 1999,6.5,99,  N
12058,MOUNT KEITH,-27.2792,120.5067,Apr 1927,Jul 1973,43.8,95,  N
10763,MOUNT KOKEBY,-32.2,116.9833,Aug 1913,Dec 1918,5.3,98,  N
2043,MOUNT KRAUSS,-18.3368,126.1243,Nov 2000,Nov 2017,13.4,72,  N
9107,MOUNT LAWLEY GOLF CLUB,-31.9167,115.8667,Apr 1963,May 1969,5.4,86,  N
5059,MOUNT LIONEL AIRSTRIP,-22.6087,117.6313,Jan 1984,Dec 1986,2,67,  Y
10611,MOUNT MADDEN,-33.2761,119.7753,Feb 1931,Oct 2017,84.9,97,  N
7057,MOUNT MAGNET,-28.0617,117.8506,Jan 1895,Nov 2010,102.8,88,  N
7184,MOUNT MAGNET AERO,-28.1183,117.83,Aug 1973,Sep 1981,1.8,22,  N
7600,MOUNT MAGNET AERO,-28.1156,117.8425,Jun 1995,Nov 2017,22.5,98,  Y
12111,MOUNT MARGARET,-28.7967,122.18,Jan 1898,Dec 1986,21.3,24,  N
10101,MOUNT MARSHALL EAST,-30.9,118,Jan 1921,Aug 1964,43.7,100,  N
5090,MOUNT MINNIE,-21.9711,115.4325,Aug 1997,Jan 2012,3.7,25,  N
12162,MOUNT MORGANS,-28.75,122.1,Jan 1901,Nov 1942,36.3,86,  N
6069,MOUNT NARRYER,-26.5903,115.9267,Jan 1900,Sep 2017,95.7,79,  N
10129,MOUNT NODDY,-31.5866,116.8862,Nov 1969,Nov 2017,10.1,21,  N
7100,MOUNT PADBURY,-25.6933,118.0803,Nov 1903,Sep 2017,62.7,51,  N
7058,MOUNT PHILLIP,-24.4,116.3078,Mar 1902,Feb 2017,91.9,79,  N
10054,MOUNT PLEASANT FARM,-30.9,117.8,Aug 1919,Jul 1974,36.8,67,  N
7182,MOUNT PUCKFORD,-25.1333,116.4833,Sep 1973,Nov 1973,0.3,100,  N
12218,MOUNT REMARKABLE,-29.3333,121.9833,Aug 1921,Aug 1924,2.3,75,  N
12308,MOUNT RIDLEY,-33.3356,122.0697,Jan 1992,Aug 2017,25.6,98,  N
6042,MOUNT SANDIMAN,-24.4117,115.3958,Jul 1947,Aug 2003,26.8,47,  N
4061,MOUNT SATIRIST,-21.1,117.9833,Dec 1912,Nov 1947,34,97,  N
7162,MOUNT SEABROOK,-25.5986,117.7325,Apr 1926,Nov 2014,9.2,9,  N
10764,MOUNT SHORT,-33.4667,119.95,Jul 1929,Dec 1940,11.5,100,  N
12059,MOUNT SIR SAMUEL,-27.6,120.55,Dec 1900,Aug 1952,46.1,89,  N
9260,MOUNT SOLUS,-32.4697,116.2143,Feb 2004,Nov 2017,13.8,100,  N
5034,MOUNT STUART,-22.4558,116.0508,Jul 1899,Aug 2017,84.5,71,  N
7059,MOUNT VERNON,-24.2297,118.2408,Aug 1939,Oct 2017,76.7,97,  N
9096,MOUNT VICTORIA,-32.0333,116.05,Feb 1901,Oct 1938,31.4,83,  N
8214,MOUNT VIEW,-27.9,114.6,Mar 1902,Jan 1929,22.3,82,  N
10702,MOUNT WALKER,-32.1003,118.8058,Dec 1956,Nov 2017,58.4,95,  N
12322,MOUNT WALTON EAST IWDF,-30.3803,120.1481,Aug 1996,Mar 2001,1.4,15,  Y
12060,MOUNT WELD,-28.7744,122.4436,Jan 1926,Jan 1999,70,96,  N
12034,MOUNT WELD HACKS WELL,-28.97,122.5183,Jan 1950,Oct 1979,16.1,54,  N
12116,MOUNT WELD WILGA,-29.1317,122.5317,Jan 1961,Jan 1969,7.4,92,  N
10920,MOUNT WESTDALE,-32.2683,116.6745,Dec 2007,Nov 2017,10,99,  N
109501,MOUNT WILLIAM,-32.938,116.024,Feb 2004,Nov 2017,13.8,98,  N
2022,MOUNT WINIFRED,-18.016,126.3033,Nov 2000,Nov 2017,14.8,80,  N
7060,MOUNT WITTENOOM,-27.4189,116.6897,Sep 1901,Oct 2014,92.3,81,  N
9012,MOUNT YOKINE RESERVOIR,-31.8814,115.8531,Jan 1958,Dec 1981,23.9,99,  N
10765,MOURCOURUP,-34.2,118.3,Dec 1910,Jul 1942,10.9,34,  N
10107,MOUROUBRA,-29.7986,117.7044,Jan 1946,Oct 2007,61.8,100,  N
10215,MOWBRAY,-31.6,117.8,May 1924,Sep 1943,19.4,100,  N
3077,MOWLA BLUFF,-18.5914,123.6133,Jan 1985,Dec 1991,7,100,  N
4022,MUCCAN,-20.6334,120.0863,Jul 1898,Aug 2017,73.3,61,  N
9275,MUCHEA,-31.5869,115.9694,May 2011,Nov 2017,6.5,95,  N
9235,MUCHEA,-31.5167,116.0333,Feb 1975,Jul 1984,7.3,76,  N
9029,MUCHEA TREE FARM,-31.5825,115.9658,Oct 1911,Aug 2013,72.8,71,  N
9200,MUCHEA WILDFLOWER PARK,-31.5286,116,Jul 1984,Aug 1998,9.2,61,  N
6071,MUGGON,-26.6167,115.5467,Jan 1932,Jul 2015,69.6,83,  N
9738,MUJA POWER STATION,-33.4531,116.3025,Oct 1962,Oct 2017,54.9,93,  N
10102,MUKINBUDIN,-30.9156,118.2089,Aug 1928,Nov 2017,83.1,89,  N
13025,MULAN,-20.1006,127.5958,Feb 1970,Nov 2005,11.4,32,  N
5015,MULGA DOWNS,-22.1039,118.4703,Mar 1898,Dec 2013,103.8,89,  N
12298,MULGARA,-31.7575,119.4522,Jan 1984,Nov 2017,33.8,97,  N
12021,MULGAROONA,-28.45,120.5,Jan 1930,Aug 1960,25.2,82,  N
7061,MULGUL,-24.8333,118.4717,Nov 1925,Sep 1984,44.8,76,  N
10147,MULJI VALE,-30.74,117.61,Sep 1921,Nov 1979,56.3,96,  N
8095,MULLEWA,-28.5367,115.5142,Feb 1896,Nov 2017,110.7,90,  N
12165,MULLINE,-29.8,120.5,Apr 1901,Dec 1942,26.3,63,  N
5088,MULYERING,-21.2475,116.0733,Mar 1992,Oct 2017,25.6,99,  N
4023,MULYIE,-20.4619,119.5189,Mar 1888,Apr 2017,88.7,69,  N
109506,MUMBALLUP,-33.5175,116.0894,Apr 2005,Aug 2013,8.1,91,  N
109513,MUMBALLUP ORGANICS,-33.5384,116.1159,Nov 2011,Nov 2017,6.1,98,  N
8096,MUMBY,-28.1525,114.5689,Jan 1903,Sep 2017,109.1,95,  N
7101,MUNARRA,-26.2822,118.6933,Jan 1921,Aug 2017,90.3,93,  N
4024,MUNDABULLANGANA,-20.5192,118.0603,Apr 1899,Feb 2017,78,66,  N
9030,MUNDARING,-31.8978,116.1581,Jan 1888,Nov 2017,106.1,79,  N
9031,MUNDARING WEIR,-31.9564,116.1642,Feb 1900,Apr 2016,108.9,93,  N
10762,MUNDEROCKING,-32.1,117.1,Aug 1910,Jul 1935,23.5,94,  N
7062,MUNDIWINDI,-23.7942,120.2442,Jan 1916,Nov 1981,65.7,99,  N
11049,MUNDRABILLA ROADHOUSE,-31.8167,128.2333,Mar 1972,Nov 1983,11.4,95,  N
11015,MUNDRABILLA SIDING,-30.9025,127.535,Aug 1940,Dec 1976,28.4,78,  N
11008,MUNDRABILLA STATION,-31.8433,127.8572,Jan 1903,Nov 2017,97.3,84,  N
10216,MUNGAN,-30.75,117.75,Aug 1922,Oct 1932,9.3,90,  N
9032,MUNGEDAR,-30.4711,115.6475,Jan 1936,Dec 1976,23.6,57,  N
9868,MUNGLINUP,-33.7078,120.8653,May 1970,Nov 2017,27.3,56,  N
12281,MUNGLINUP MELALEUCA,-33.5969,120.7578,Apr 1975,Aug 2013,38.3,98,  N
12299,MUNGLINUP STATION,-33.5331,120.8681,Jan 1980,Dec 2006,26.4,97,  N
12044,MUNGLINUP WEST,-33.5547,120.6997,May 2002,Nov 2017,15.6,99,  Y
3035,MUNJA,-16.4,124.95,Jan 1922,Oct 1948,23.3,86,  N
8236,MUNJA PARK,-28.7833,115.05,Jan 1969,Jul 1971,2.5,96,  N
12020,MUNJEROO,-28.2333,120.15,Jan 1930,Sep 1975,42.1,92,  N
3037,MUNKAYARRA,-17.4333,123.75,Apr 1958,Sep 1958,0.4,83,  N
10686,MUNSLEY,-33.5025,119.9711,Jan 1998,Nov 2008,10.9,100,  N
10103,MUNTADGIN,-31.7578,118.5603,Jan 1927,Jun 2008,67.9,80,  N
9205,MUNYERRING SPRINGS,-31.4317,116.2642,Feb 1975,May 1989,8.8,60,  N
10842,MURADUP,-33.85,116.9833,Oct 1915,Jan 1919,3.3,100,  N
7063,MURALGARRA,-28.5253,117.0344,Jan 1905,Sep 2014,100.6,88,  N
6099,MURCHISON,-26.8956,115.9567,Jul 1987,Nov 2017,30,97,  N
7134,MURCHISON DOWNS,-26.795,118.9842,Nov 1914,Mar 2017,100.1,98,  N
8166,MURCHISON HOUSE,-27.7,114.2,Dec 1899,Jun 1926,20.2,76,  N
9187,MURDOCH,-32.0758,115.8469,Mar 2001,Jan 2013,11.8,93,  N
10152,MURESK INSTITUTE,-31.75,116.6833,Jan 1926,Nov 2017,66.7,72,  N
7064,MURGOO,-27.3636,116.4261,Jan 1889,Nov 2017,114.3,87,  N
9720,MURILUP,-34.65,116.3,Apr 1929,Jun 1936,7.3,100,  N
7150,MURRALEE,-27.6467,117.8592,Jan 1966,Sep 1981,14,87,  N
7102,MURRAMUNDA,-23.5,120.5,May 1915,Dec 1949,25.2,73,  N
9732,MURRAY UPPER,-32.8167,116.1167,Jan 1907,Dec 1911,5,100,  N
7135,MURRUM STATION,-28.2747,117.3919,Sep 1900,Mar 2015,54.4,43,  N
4062,MYADEE,-20.1,119.75,Jan 1913,Sep 1942,26.4,88,  N
9583,MYLOR,-33.86,115.855,Oct 1924,Jun 1985,60.3,99,  N
9836,MYOLA,-33.8144,120.5136,Oct 1972,Dec 1982,10.1,98,  N
10214,MYOLA,-31.5,117.75,Dec 1919,Nov 1934,11.6,77,  N
10849,MYOORA,-34.2647,118.8281,Sep 1970,Nov 2004,34,97,  N
3018,MYROODAH,-18.1225,124.2692,Sep 1907,Apr 2017,100.3,91,  N
9584,MYRUP,-33.7422,121.995,Jan 1907,Oct 2017,83.9,76,  N
10766,NABALLING,-33.5,117.5,Oct 1912,Apr 1923,10.3,98,  N
8028,NABAWA,-28.5008,114.7897,Nov 1905,Nov 2017,111.1,97,  N
10657,NAIRIBIN,-33.3556,117.9161,Sep 1915,Jun 2016,90.2,89,  N
7065,NALBARRA,-28.6519,117.6083,Mar 1906,Oct 2017,97,87,  N
7192,NALLAN,-27.3158,117.9719,Dec 1975,Dec 2016,34,83,  N
10767,NALLIAN,-33.2,117.4,Jan 1907,Oct 1945,35.8,92,  N
10679,NALYA,-32.4,117.1667,Jul 1948,Jul 1972,24.1,100,  N
10897,NALYERLUP,-34.2206,118.5042,Nov 1983,Oct 2017,34,98,  N
12062,NAMBI,-28.3897,121.6775,Mar 1922,Dec 2013,59.4,64,  N
9276,NAMBUNG STATION,-30.5744,115.2231,Jan 2005,Oct 2017,12.8,92,  N
10846,NAMPUP,-33.55,118.1,Jun 1910,Aug 1913,3,73,  N
11009,NANAMBINIA,-32.6681,123.5831,Jan 1907,May 2015,98.5,88,  N
10600,NANDA DOWNS,-33.6067,118.4292,Sep 1913,Apr 2017,102.6,98,  N
8229,NANEKINE,-29.015,115.6733,Jun 1966,Apr 1980,13.8,99,  N
6080,NANGA,-26.2564,113.8064,Mar 1963,Mar 1996,15.8,48,  N
10124,NANGEENAN,-31.5178,118.1694,Jan 1904,Nov 2017,111.3,97,  N
8098,NANGETTY,-29.0011,115.3986,Jan 1904,Sep 1985,75.1,92,  N
7066,NANNINE,-26.9,118.4,Jan 1895,Oct 1955,50.4,83,  N
9585,NANNUP,-33.9797,115.7656,Feb 1900,Nov 2017,110.6,89,  N
9586,NANNUP EAST,-34.0167,115.8,Jan 1937,Nov 1949,12.8,99,  N
8223,NANSON,-28.5617,114.755,Nov 1963,Jul 1981,15.9,89,  N
5048,NANUTARRA,-22.5403,115.4981,Oct 1898,Jul 1997,75.4,76,  N
10104,NANYANINE,-31.4025,117.7239,Jul 1939,Nov 2017,78.4,100,  N
9719,NAPIER CREEK,-34.8,118,Aug 1918,Dec 1942,24.3,100,  N
3019,NAPIER DOWNS,-17.3306,124.8167,Jan 1912,Oct 2017,87.5,82,  N
8097,NARALING,-28.4472,114.9447,Mar 1910,Dec 1981,70.1,97,  N
8274,NARALING,-28.4194,114.8186,Jan 1982,Nov 2017,35.9,99,  N
8215,NARDY,-30.4853,116.2664,Aug 1915,Sep 1985,46.4,66,  N
10612,NAREMBEEN,-32.0656,118.3956,Mar 1927,Nov 2017,90.8,99,  N
12063,NARETHA,-31,124.8333,Apr 1915,Jun 1968,50,94,  N
7067,NARNDEE,-28.9464,118.1867,Dec 1921,Dec 2015,91.4,97,  N
8099,NARRA TARRA,-28.6928,114.7319,Nov 1899,Jul 2003,80.8,78,  N
10661,NARRAWONG,-33.8,117.3942,Jun 1911,May 1995,82.7,98,  N
9967,NARRIKUP WEST,-34.7772,117.6508,May 1996,Nov 2017,21.5,91,  N
10614,NARROGIN,-32.9342,117.1797,Jan 1891,Nov 2017,111.6,88,  N
10613,NARROGIN STATE FARM,-32.9333,117.1167,Jan 1904,Nov 1963,54.6,90,  N
10610,NAVARRE,-33.2,119.8,Jul 1929,May 1975,40.9,89,  N
5075,NAVY ALPHA,-21.8222,114.1714,Dec 1971,Jun 1976,4.6,100,  N
5060,NAVY CHARLIE,-22.3333,114.05,Apr 1968,Nov 1971,3.7,100,  N
9035,NEDLANDS UWA,-31.9861,115.8192,Jan 1940,Mar 1974,32.9,93,  N
7103,NEDS CREEK,-25.48,119.6492,Jan 1947,Nov 2017,70.3,99,  N
10615,NEEDILUP,-33.9833,118.8,Mar 1936,Jul 1949,7,52,  N
10616,NEENDALING,-33.0833,118.3333,Nov 1938,Mar 1977,38.1,99,  N
10094,NEILBOROUGH,-30.9069,118.1792,Jun 1915,Jun 1991,75.8,100,  N
9905,NERRAGAGUP POOL,-34.345,116.3639,Jun 1972,Jul 1996,19.9,81,  N
3020,NERRIMA,-18.4922,124.3992,Feb 1935,Dec 2016,33.3,40,  N
11031,NEVERTIRE,-31.3497,125.2231,Jan 1970,Oct 2017,47.1,96,  N
6043,NEW FOREST,-27.37,115.6517,Oct 1900,Aug 1987,73.6,85,  N
8183,NEW MARACARRA,-28.7167,114.8167,Jan 1886,Jan 1895,1.3,15,  N
9033,NEW NORCIA,-30.9711,116.2178,Nov 1883,Nov 2017,111.1,82,  N
13021,NEW SPRINGS,-25.8233,119.9981,Oct 1968,Jan 1983,5,35,  N
9587,NEWBICUP,-33.9967,116.4253,Feb 1918,Nov 2017,94.2,94,  N
10617,NEWDEGATE,-33.0939,119.0236,Apr 1925,Dec 2016,91,98,  N
10692,NEWDEGATE RESEARCH STATION,-33.1131,118.84,Nov 1954,Nov 2017,62.8,97,  Y
10618,NEWDEGATE SOUTH,-33.1794,119.1008,Jul 1923,Mar 2002,73.4,93,  N
8150,NEWINGTON,-30.8722,116.7983,Sep 1912,Dec 2006,88.3,93,  N
10217,NEWLANDS,-31.0333,117.5,Aug 1912,Sep 1944,28.6,89,  N
9955,NEWLEIGH,-33.7314,120.9308,Jan 1958,Feb 2011,28.2,52,  N
7151,NEWMAN,-23.3683,119.7314,Dec 1965,Aug 2003,34.3,91,  N
7176,NEWMAN AERO,-23.4167,119.7992,Oct 1971,Nov 2017,42.3,89,  Y
13027,NGULUPI STATION,-20.5161,128.9361,Jan 1973,Feb 1993,16.9,84,  N
12166,NIAGARA,-29.4,121.4,Oct 1896,Jul 1912,6.4,40,  N
8243,NIBY NIBY,-30.6167,116.2,Jan 1913,Jul 1920,5.8,76,  N
2023,NICHOLSON,-18.031,128.8941,Oct 1923,Nov 2017,77.3,81,  N
10676,NICKELIN,-33.2,117.7,Aug 1910,Feb 1947,35.8,98,  N
4103,NIFTY COPPER MINE,-21.6525,121.5592,Apr 1996,Feb 2013,13,77,  N
11048,NIGHTSHADE,-32.1761,125.3953,Oct 1984,Oct 2017,31.8,93,  N
6081,NILEMAH,-26.4,114.05,Jan 1915,Jul 1931,16.6,100,  N
4025,NIMINGARRA,-20.5,119.8,Jan 1909,Jan 1967,55.8,95,  N
4094,NIMINGARRA MINE,-20.4119,120.0103,Sep 1989,Feb 1992,2.5,96,  N
8271,NINDETHANA FARM,-28.8114,115.9675,Oct 1977,Oct 2017,40,99,  N
12195,NINETY MILE TANK 4,-32.8,120.7167,Apr 1963,Apr 1968,1.7,19,
5020,NINGALOO,-22.6975,113.6747,Oct 1898,Jan 2014,111.5,97,  N
7068,NINGHAN STATION,-29.425,117.2906,Oct 1905,Nov 2017,101.2,89,  N
10667,NIPPERING,-33.3,117.6,Jan 1915,Apr 1959,43.6,98,  N
3059,NITA DOWNS,-19.0861,121.6764,Sep 1965,Apr 2017,34.8,63,  N
10219,NITTYMARRA HILLS,-31,116.6,Nov 1915,Aug 1931,14,88,  N
11051,NO WORRIES,-33.2986,123.0658,Apr 1992,Dec 2016,24.1,93,  N
9252,NOBLE FALLS,-31.7683,116.2475,Aug 2000,Nov 2017,17.3,99,  N
9588,NOGGERUP,-33.5833,116.1833,Oct 1915,Dec 1974,46,78,  N
8267,NOKANENA,-28.3517,114.5778,Feb 1974,Dec 1989,15.8,98,  N
10108,NOKANING,-31.3261,118.2464,Apr 1914,Mar 2017,102.8,99,  N
7137,NOOKAWARRA,-26.3028,116.8789,Jan 1885,Apr 1999,29.3,24,  N
7107,NOONDIE 2,-27.1178,117.1175,Jan 1914,Dec 1995,43.3,53,  N
8152,NOONDIMURRA,-28.4667,114.8333,Jun 1946,Oct 1950,3.7,83,  N
8174,NOONDINE,-30.5456,116.0778,Nov 2000,Sep 2015,14.4,93,  N
11010,NOONDOONIA,-32.3114,123.7261,Mar 1911,May 2015,91.8,85,  N
11011,NOONDOONIA O.S.,-32.1461,123.9683,Jul 1936,Feb 1980,38.1,87,  N
10109,NOONEGIN,-31.8833,118.1333,May 1910,Apr 1972,61.8,100,  N
11038,NOONERA,-32.0783,127.9367,Aug 1967,May 1971,1.7,42,  N
12064,NOONGAAR,-31.33,118.9672,May 1926,Nov 2017,88.3,96,  N
7069,NOONGAL,-28.1233,116.8294,Jul 1913,Jun 1995,62.4,76,  N
12167,NOONGAR 3,-31.2,118.9833,Jan 1927,Dec 1936,10,100,  N
12168,NOONGAR NORTH,-31.1333,118.9,May 1925,May 1935,10.1,100,  N
3021,NOONKANBAH,-18.4875,124.8231,May 1899,Oct 1992,70.5,75,  N
4026,NOREENA DOWNS,-22.2914,120.1761,Mar 1911,Apr 2017,95.9,90,  N
9589,NORNALUP,-34.9919,116.8206,Aug 1913,Oct 2017,83.8,80,  N
10110,NORPA,-31.5833,118.4167,Jun 1924,Mar 1955,25.3,82,  N
12065,NORSEMAN,-32.1981,121.7794,Mar 1898,Aug 2012,105.8,92,  N
12009,NORSEMAN AERO,-32.2147,121.7547,Dec 1999,Nov 2017,18,99,  Y
9261,NORTH BADGINGARRA (TOOMBULLUP),-30.2875,115.4656,Jan 2004,Jan 2011,7.1,99,  N
10021,NORTH BEACON,-30.2008,117.9389,Aug 2002,Jun 2017,14.9,97,  N
10249,NORTH BENCUBBIN,-30.6731,117.9267,Nov 2011,Dec 2016,5.1,97,  N
9526,NORTH DANDALUP,-32.5167,115.9667,Sep 1921,Jul 1955,24.1,71,  N
9874,NORTH DANDALUP DAM,-32.5233,116.0139,Apr 1971,Oct 1992,19,87,  N
12254,NORTH HOWICK,-33.65,122.75,Jan 1973,Nov 1974,1.9,98,  N
8290,NORTH ISLAND,-28.3008,113.5936,Nov 2000,Nov 2017,16.3,90,  Y
4088,NORTH POLE,-21.1467,119.4333,Mar 1977,Feb 1984,4.3,60,  N
10708,NORTH STIRLINGS,-34.2208,117.9811,Jan 1958,Jun 2016,56.4,96,  N
9998,NORTH WALPOLE,-34.9469,116.7222,Jan 2004,Nov 2017,13.8,96,  Y
10111,NORTHAM,-31.6508,116.6586,Jan 1877,Nov 2017,114.7,81,  N
8100,NORTHAMPTON,-28.3456,114.6367,Jan 1882,Nov 2017,114.9,83,  N
9590,NORTHCLIFFE,-34.6336,116.1236,Mar 1925,Nov 2017,91.4,96,  N
8101,NORTHERN GULLY,-28.7086,114.9072,Aug 1915,Jan 1979,62.2,98,  N
9864,NORTHUMBERLAND,-33.8667,116.85,May 1907,Jul 1908,1.3,100,  N
10860,NORTHUMBERLAND,-33.8667,116.85,May 1907,Jul 1908,1.3,100,
8153,NORWOOD,-29.8,116.7,Nov 1910,Dec 1954,41.8,94,  N
10811,NTH RAVENSTHORPE,-33.1806,120.0883,Sep 1968,Oct 2017,49.2,100,  N
10106,NUKARNI,-31.2944,118.1997,Jan 1912,Aug 1973,58.5,95,  N
1017,NULLA NULLA,-15.5,127.8333,May 1923,Sep 1926,3.3,97,  N
4027,NULLAGINE,-21.8861,120.1103,Jul 1897,Mar 2004,91.6,85,  N
4105,NULLAGINE NORTH,-21.8603,120.1592,Sep 1999,Nov 1999,0.3,100,  N
8156,NUNEADING,-30.7,116.8,Jan 1914,Jan 1927,1.7,13,  N
10112,NUNGARIN,-31.1842,118.1006,Nov 1904,Nov 2017,108,93,  N
10304,NUNILE,-31.485,116.5383,Jan 1991,Nov 2017,26.9,98,  N
10690,NUNKERI,-33.4808,119.9622,Oct 1954,Dec 1998,43.9,99,  N
11012,NURINA,-30.9875,126.5483,May 1921,Jun 1973,47.3,91,  N
10619,NYABING,-33.5417,118.1489,Jan 1913,Nov 2017,103.4,97,  N
10541,NYERILUP,-33.8594,118.8158,Oct 1907,Nov 2017,107,96,  N
10504,OAK PARK,-34.0811,117.5181,Jun 1911,Jul 2017,96.8,91,  N
8103,OAKABELLA,-28.5,114.6,Jan 1896,Feb 1949,36.6,69,  N
9579,OAKE MARSH FARM,-33.7633,122.0675,Sep 1951,Nov 2017,62.4,93,  N
10620,OAKLAND,-32.3044,116.6358,May 1912,Feb 2017,103.5,98,  N
8231,OAKLANDS,-29.4667,116.1325,Jun 1967,Apr 2016,36,73,  N
3053,OBAGAMA,-16.7,123.9833,May 1896,Mar 1934,31.3,82,  N
9849,OCEANVIEW FARMS,-33.8425,122.7622,Jan 1981,Sep 1997,16.8,100,  N
8104,OGILVIE,-28.1544,114.6692,Aug 1910,Sep 2017,106.7,99,  N
9966,OLD CULICUP,-33.8578,116.675,Jan 1996,Mar 2015,19.3,99,  N
13000,OLD CUNYU,-26.0242,120.1033,Jul 1930,Dec 2016,83.3,94,  N
11022,OLD EUCLA,-31.7117,128.8867,May 2002,Nov 2017,15,72,  N
2011,OLD HALLS CREEK,-18.2519,127.7817,Jun 1891,Jan 1998,71,66,  N
2036,OLD MORNINGTON HOMESTEAD,-17.3922,126.2306,Sep 2002,Nov 2017,14.9,94,  N
7163,OLD MOUNT PADBURY,-25.6833,118.1,Sep 1969,Jun 1976,3.6,52,  N
9921,OLDFIELD,-33.6539,121.3683,Jan 1974,Oct 2014,40.5,98,  N
12261,OLDFIELD LOC 1020 COMP.,-33.6022,120.885,Jan 1981,Dec 2006,8.9,24,  N
12262,OLDFIELD LOC 1137 COMP.,-33.4539,120.7656,Dec 1981,Dec 2013,14.3,37,  N
10621,OMEO,-32.9,118.8,Dec 1938,Jul 1968,29.7,100,  N
3072,ONE ARM POINT,-16.4508,123.0653,Jan 1975,Dec 1989,15,100,  N
9908,ONE TREE BRIDGE (HAZELMERE),-34.2289,115.9294,Aug 1970,Oct 2017,46.8,98,  N
10622,ONGERUP,-33.9644,118.4889,Jun 1914,Nov 2017,103.4,100,  N
10769,ONGERUP ROCK,-33.9,118.4,Sep 1911,Oct 1919,8.1,99,  N
5016,ONSLOW,-21.6364,115.1117,Apr 1886,Jul 2012,109.3,86,  N
5017,ONSLOW AIRPORT,-21.6701,115.108,Aug 1940,Nov 2017,48.5,62,  Y
1001,OOMBULGURRI,-15.1806,127.8456,Jan 1914,Jan 2011,52.9,54,  N
8161,OPAWA,-29.2,115.5,Jan 1905,Apr 1945,28.5,70,  N
12066,ORA BANDA,-30.3764,121.0633,Jan 1916,Jul 2016,79.6,78,  N
12258,ORABANDA 42M,-30.35,121.05,Jan 1895,Dec 1899,2.3,45,  N
2024,ORD RIVER,-17.4,128.85,May 1894,Nov 1967,57.4,78,  N
2041,ORD RIVER REGENERATION STATION,-17.385,128.9231,Jan 1962,Oct 1997,31.3,87,  N
9825,ORLEANS FARM NORTH,-33.7517,122.9128,Jan 1972,Aug 2016,37.6,84,  N
9826,ORLEANS FARMS S.W.,-33.8019,122.8519,Jan 1972,Dec 1988,16.1,93,  N
7168,OUDABUNNA,-29.0675,117.7572,Dec 1921,Dec 2006,38.5,45,  N
10875,OVERTON,-33.9036,117.175,Jun 1975,Dec 2016,34.2,78,  N
5089,PACKSADDLE CAMP,-22.9003,118.7031,Jan 1989,Jun 2002,13.5,100,  N
13039,PACKSADDLE FARM,-26.5994,120.3417,Oct 1995,Mar 2017,19.1,86,  N
1003,PAGO MISSION,-14.1331,126.7158,Jun 1909,Apr 1940,27.2,88,  N
10623,PALLINUP,-33.9431,117.8514,Jan 1893,Jan 2016,90.5,73,  N
5069,PANNAWONICA,-21.6392,116.3308,Nov 1971,Aug 2017,45.3,98,  N
1011,PANTA DOWNS,-16.0497,124.95,Dec 1966,Jan 1969,1.8,81,  N
10113,PANTAPIN,-31.95,117.6533,Apr 1911,Dec 1989,76.5,97,  N
7178,PARABURDOO,-23.2028,117.6692,Dec 1971,Mar 1997,25.3,100,  N
7185,PARABURDOO AERO,-23.1725,117.7494,Jun 1974,Nov 2017,42.6,96,  Y
9591,PARDELUP,-34.6361,117.3822,Jan 1907,Dec 2015,105,95,  N
4028,PARDOO STATION,-20.1078,119.5811,Apr 1904,Nov 2017,102.4,90,  N
12169,PARKERS RANGE 1,-31.6,119.6,Feb 1891,Feb 1928,16.9,46,  N
12170,PARKERS RANGE 2,-31.6,119.7,Mar 1930,Mar 1944,12.3,86,  N
12199,PARKESTON,-30.7289,121.4978,Jan 1962,Sep 1986,24.3,98,  N
9634,PARKFIELD,-33.2058,115.7147,Sep 1913,Sep 2011,62.3,63,  N
9227,PARKVILLE,-31.8833,116.15,Apr 1972,Jul 1985,12,90,  N
13043,PARNNGURR,-22.8181,122.5956,Feb 2004,Aug 2013,1,10,  N
7160,PAROO,-26.2628,119.7639,Jan 1968,Dec 2016,46.7,95,  N
1035,PARRY CREEK FARM,-15.5972,128.2783,Jan 2003,Nov 2017,14.8,98,  N
9744,PAYNEDALE,-33.6469,115.7031,Jan 1977,Aug 2017,38.9,93,  N
9987,PAYNEDALE ALERT,-33.6416,115.7033,Jul 2003,Nov 2017,14.4,99,  N
7139,PAYNES FIND,-29.2708,117.6836,Nov 1919,Nov 2017,56.7,57,  N
9957,PEACEFUL BAY,-35.0367,116.9247,Jan 1994,May 2017,22.9,95,  N
7070,PEAK HILL,-25.6381,118.7131,Jan 1898,Oct 2000,61.9,60,  N
9053,PEARCE RAAF,-31.6669,116.0189,Aug 1937,Nov 2017,63.5,75,  Y
8196,PEARSE,-29.25,114.9,Jan 1891,Nov 1902,1.3,11,  N
5018,PEEDAMULLAH,-21.85,115.6167,Jan 1895,Dec 1973,60.6,77,  N
10815,PEENEBUP,-34.1217,118.3333,Sep 1968,Aug 1978,10,100,  N
8149,PELSART ISLAND,-28.9833,113.95,Jan 1889,Sep 1950,5,8,  N
9592,PEMBERTON,-34.4478,116.0433,Feb 1941,Nov 2017,76.8,98,  N
9593,PEMBERTON POST OFFICE,-34.45,116.0167,Jan 1936,Apr 1969,33.3,99,  N
10271,PEMBROKE,-31.1,117.3667,Jun 1909,Jul 1917,4.5,55,  N
9594,PEPPERMINT GROVE,-34.435,119.3628,Jan 1907,Oct 2017,110.7,100,  N
